ing_form_id	ing_name_eng	ing_name_kr	form	note	ing_id	code	desc_id_id
129	Acetaminophen/Asiasarum root/Caffeine/Chlorpheniramine/Cinnamon Bark/Ephedra Herb/Ginger/Glycyrrhiza/Peony/Pinellia Tuber/Schisandra Fruit/소청룡탕	아세트아미노펜/세신/카페인/클로르페니라민/계피/마황/건강/감초/작약/반하/오미자/소청룡탕	내복제/액제		111	ALQ	
130	Acetaminophen/Asiasarum root/Caffeine/Chlorpheniramine/Cinnamon Bark/Ephedra Herb/Ginger/Glycyrrhiza/Peony/Pinellia Tuber/Schisandra Fruit/Tipepidine/이상수침	아세트아미노펜/세신/카페인/클로르페니라민/계피/마황/건강/감초/작약/반하/오미자/티페피딘/이상수침	내복제/경질캡슐제		112	ACH	
131	Acetaminophen/Asiasarum root/Chlorpheniramine/Cinnamon Bark/Ephedra Herb/Ginger/Glycyrrhiza/Peony/Pinellia Tuber/Schisandra Fruit	아세트아미노펜/세신/클로르페니라민/계피/마황/건강/감초/작약/반하/오미자	내복제/액제		113	ALQ	
132	Acetaminophen/Aspirin/Caffeine	아세트아미노펜/아스피린/카페인	내복제/정제, 저작정		114	ATB	
133	Acetaminophen/Benzoate/Guaifenesin/Oxomemazine	아세트아미노펜/벤조산/구아이페네신/옥소메마진	내복제/경질캡슐제		115	ACH	
134	Acetaminophen/Brompheniramine/Dextromethorphan/Guaifenesin	아세트아미노펜/브롬페니라민/덱스트로메토르판/구아이페네신	내복제/연질캡슐제		116	ACS	
135	Acetaminophen/Brompheniramine/Dextromethorphan/Guaifenesin/Pseudoephedrine	아세트아미노펜/브롬페니라민/덱스트로메토르판/구아이페네신/슈도에페드린	내복제/연질캡슐제		117	ACS	
136	Acetaminophen/Brompheniramine/Pseudoephedrine	아세트아미노펜/브롬페니라민/슈도에페드린	내복제/연질캡슐제		118	ACS	
137	Acetaminophen/Brompheniramine/Pseudoephedrine/Riboflavin	아세트아미노펜/브롬페니라민/슈도에페드린/리보플라빈	내복제/연질캡슐제		119	ACS	
138	Acetaminophen/Caffeine	아세트아미노펜/카페인	내복제/경질캡슐제		120	ACH	
139	Acetaminophen/Caffeine	아세트아미노펜/카페인	내복제/산제		120	APD	
140	Acetaminophen/Caffeine	아세트아미노펜/카페인	내복제/정제, 저작정		120	ATB	
141	Acetaminophen/Caffeine/갈근탕	아세트아미노펜/카페인/갈근탕	내복제/액제		121	ALQ	
142	Acetaminophen/Caffeine/Carbinoxamine/Cinnamon Bark/Dextromethorphan/Ephedra Herb/Ginger/Glycyrrhiza/Guaiacolsulfonate/Jujube/Peony/Pueraria/Riboflavin/Thiamine	아세트아미노펜/카페인/카르비녹사민/계피/덱스트로메토르판/마황/건강/감초/구아야콜설폰산/대추/작약/갈근/리보플라빈/티아민	내복제/과립제, 세립		122	AGN	
143	Acetaminophen/Caffeine/Carbinoxamine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin/Riboflavin/Thiamine	아세트아미노펜/카페인/카르비녹사민/덱스트로메토르판/DL-메틸에페드린/구아이페네신/리보플라빈/티아민	내복제/경질캡슐제		123	ACH	
144	Acetaminophen/Caffeine/Chlorpheniramine	아세트아미노펜/카페인/클로르페니라민	내복제/정제, 저작정		124	ATB	
145	Acetaminophen/Caffeine/Chlorpheniramine/Cinnamon Bark/Dl-Methylephedrine/Noscapine/Oriental Bezoar/Polygala root	아세트아미노펜/카페인/클로르페니라민/계피/DL-메틸에페드린/노스카핀/우황/원지	내복제/경질캡슐제		125	ACH	
146	Acetaminophen/Caffeine/Chlorpheniramine/Cinnamon Bark/Dl-Methylephedrine/Noscapine/Polygala root	아세트아미노펜/카페인/클로르페니라민/계피/DL-메틸에페드린/노스카핀/원지	내복제/경질캡슐제		126	ACH	
147	Acetaminophen/Caffeine/Chlorpheniramine/Cinnamon Bark/Ephedra Herb/Ginger/Glycyrrhiza/Jujube/Peony/Pueraria/갈근탕	아세트아미노펜/카페인/클로르페니라민/계피/마황/건강/감초/대추/작약/갈근/갈근탕	내복제/액제		127	ALQ	
148	Acetaminophen/Caffeine/Chlorpheniramine/Citrus Unshiu/Cyperus/Dl-Methylephedrine/Ethenzamide/Ginger/Glycyrrhiza/Perilla	아세트아미노펜/카페인/클로르페니라민/진피/향부자/DL-메틸에페드린/에텐자미드/건강/감초/자소엽	내복제/과립제, 세립		128	AGN	
149	Acetaminophen/Caffeine/Chlorpheniramine/Cloperastine/Dl-Methylephedrine/Glycyrrhiza/Platycodon/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/클로페라스틴/DL-메틸에페드린/감초/길경/리보플라빈/티아민	내복제/경질캡슐제		129	ACH	
150	Acetaminophen/Caffeine/Chlorpheniramine/Cloperastine/Dl-Methylephedrine/Guaifenesin/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/클로페라스틴/DL-메틸에페드린/구아이페네신/슈도에페드린	내복제/경질캡슐제		130	ACH	
151	Acetaminophen/Caffeine/Chlorpheniramine/Cloperastine/Dl-Methylephedrine/Riboflavin/Serratiopeptidase/Thiamine	아세트아미노펜/카페인/클로르페니라민/클로페라스틴/DL-메틸에페드린/리보플라빈/세라티오펩티다제/티아민	내복제/장용캡슐제		131	ACE	
152	Acetaminophen/Caffeine/Chlorpheniramine/Cloperastine/Dl-Methylephedrine/Serratiopeptidase	아세트아미노펜/카페인/클로르페니라민/클로페라스틴/DL-메틸에페드린/세라티오펩티다제	내복제/경질캡슐제		132	ACH	
153	Acetaminophen/Caffeine/Chlorpheniramine/Cloperastine/Serratiopeptidase/Thiamine/갈근탕	아세트아미노펜/카페인/클로르페니라민/클로페라스틴/세라티오펩티다제/티아민/갈근탕	내복제/장용캡슐제		133	ACE	
154	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/갈근탕	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/갈근탕	내복제/시럽제, 건조시럽		134	ASY	
155	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Ethenzamide	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/에텐자미드	내복제/연질캡슐제		135	ACS	
156	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Ethenzamide	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/에텐자미드	내복제/정제, 저작정		135	ATB	
157	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Ethenzamide/향소산	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/에텐자미드/향소산	내복제/경질캡슐제		136	ACH	
158	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Ethenzamide/향소산	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/에텐자미드/향소산	내복제/과립제, 세립		136	AGN	
159	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Ethenzamide/Fursultiamine/Riboflavin	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/에텐자미드/푸르설티아민/리보플라빈	내복제/경질캡슐제		137	ACH	
160	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Ethenzamide/Guaifenesin/Noscapine/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/에텐자미드/구아이페네신/노스카핀/티아민	내복제/경질캡슐제		138	ACH	
161	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Ethenzamide/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/에텐자미드/리보플라빈/티아민	내복제/경질캡슐제		139	ACH	
162	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Fursultiamine/Riboflavin	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/푸르설티아민/리보플라빈	내복제/경질캡슐제		140	ACH	
163	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Glycyrrhiza/Guaiacolsulfonate/Platycodon/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/감초/구아야콜설폰산/길경/리보플라빈/티아민	내복제/시럽제, 건조시럽		141	ASY	
164	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Glycyrrhiza/Guaifenesin/Platycodon/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/감초/구아이페네신/길경/리보플라빈/티아민	내복제/시럽제, 건조시럽		142	ASY	
165	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Glycyrrhiza/Guaifenesin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/감초/구아이페네신/티아민	내복제/경질캡슐제		143	ACH	
166	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Glycyrrhiza/Magnesium Aluminometasilicate/Platycodon/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/감초/메타규산알루민산마그네슘/길경/티아민	내복제/경질캡슐제		144	ACH	
167	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Glycyrrhiza/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/감초/리보플라빈/티아민	내복제/경질캡슐제		145	ACH	
168	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaiacolsulfonate	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아야콜설폰산	내복제/시럽제, 건조시럽		146	ASY	
169	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신	내복제/경질캡슐제		147	ACH	
170	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신	내복제/시럽제, 건조시럽		147	ASY	
171	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin/Ibuprofen	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신/이부프로펜	내복제/경질캡슐제		148	ACH	
172	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/리보플라빈/티아민	내복제/경질캡슐제		149	ACH	
173	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Glycyrrhiza/Guaifenesin/Lactose Monohydrate/Pseudoephedrine/Riboflavin/Thiamine/백삼	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/감초/구아이페네신/유당/슈도에페드린/리보플라빈/티아민/백삼	내복제/시럽제, 건조시럽		150	ASY	
174	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaiacolsulfonate/갈근탕	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아야콜설폰산/갈근탕	내복제/경질캡슐제		151	ACH	
175	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaiacolsulfonate/갈근탕	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아야콜설폰산/갈근탕	내복제/액제		151	ALQ	
176	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaifenesin/소청룡탕	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아이페네신/소청룡탕	내복제/시럽제, 건조시럽		152	ASY	
177	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaifenesin/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아이페네신/슈도에페드린	내복제/경질캡슐제		153	ACH	
178	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaifenesin/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아이페네신/슈도에페드린	내복제/연질캡슐제		153	ACS	
179	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaifenesin/Riboflavin/Thiamine/갈근탕	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아이페네신/리보플라빈/티아민/갈근탕	내복제/시럽제, 건조시럽		154	ASY	
180	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린	내복제/연질캡슐제		155	ACS	
181	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Ethenzamide	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/에텐자미드	내복제/연질캡슐제		156	ACS	
182	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Ethenzamide	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/에텐자미드	내복제/정제, 저작정		156	ATB	
183	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Ethenzamide/Noscapine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/에텐자미드/노스카핀	내복제/경질캡슐제		157	ACH	
184	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Ethenzamide/Noscapine/Riboflavin	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/에텐자미드/노스카핀/리보플라빈	내복제/과립제, 세립		158	AGN	
185	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신	내복제/경질캡슐제		159	ACH	
186	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신	내복제/연질캡슐제		159	ACS	
187	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신	내복제/액제		159	ALQ	
188	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Pentoxyverine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/펜톡시베린	내복제/시럽제, 건조시럽		160	ASY	
189	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Pentoxyverine/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/펜톡시베린/슈도에페드린	내복제/액제		161	ALQ	
190	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Phenylephrine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/페닐레프린	내복제/정제, 저작정		162	ATB	
191	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/슈도에페드린	내복제/경질캡슐제		163	ACH	
192	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/리보플라빈/티아민	내복제/액제		164	ALQ	
193	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Tipepidine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/티페피딘	내복제/액제		165	ALQ	
194	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Tipepidine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/티페피딘	내복제/시럽제, 건조시럽		166	ASY	
195	Acetaminophen/Caffeine/Chlorpheniramine/Ephedrine/Guaifenesin	아세트아미노펜/카페인/클로르페니라민/에페드린/구아이페네신	내복제/액제		167	ALQ	
196	Acetaminophen/Caffeine/Chlorpheniramine/Ethenzamide	아세트아미노펜/카페인/클로르페니라민/에텐자미드	내복제/정제, 저작정		168	ATB	
197	Acetaminophen/Caffeine/Chlorpheniramine/Ethenzamide/Tipepidine	아세트아미노펜/카페인/클로르페니라민/에텐자미드/티페피딘	내복제/경질캡슐제		169	ACH	
198	Acetaminophen/Caffeine/Chlorpheniramine/Guaifenesin/Pentoxyverine/Phenylephrine	아세트아미노펜/카페인/클로르페니라민/구아이페네신/펜톡시베린/페닐레프린	내복제/액제		170	ALQ	
199	Acetaminophen/Caffeine/Chlorpheniramine/Guaifenesin/Thiamine/Tipepidine/갈근탕	아세트아미노펜/카페인/클로르페니라민/구아이페네신/티아민/티페피딘/갈근탕	내복제/경질캡슐제		171	ACH	
200	Acetaminophen/Caffeine/Chlorpheniramine/Liriope Tuber/Tipepidine	아세트아미노펜/카페인/클로르페니라민/맥문동/티페피딘	내복제/액제		172	ALQ	
201	Acetaminophen/Caffeine/Chlorpheniramine/Phenylephrine	아세트아미노펜/카페인/클로르페니라민/페닐레프린	내복제/경질캡슐제		173	ACH	
202	Acetaminophen/Caffeine/Chlorpheniramine/Phenylephrine	아세트아미노펜/카페인/클로르페니라민/페닐레프린	내복제/정제, 저작정		173	ATB	
203	Acetaminophen/Caffeine/Chlorpheniramine/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/슈도에페드린	내복제/경질캡슐제		174	ACH	
204	Acetaminophen/Caffeine/Chlorpheniramine/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/슈도에페드린	내복제/시럽제, 건조시럽		174	ASY	
