ING_ID	ING_NAME_EN
277	Acetaminophen/Diphenhydramine/Dl-Methylephedrine/Guaifenesin
278	Acetaminophen/Diphenhydramine/Phenylephrine
279	Acetaminophen/Dl-Methionine
280	Acetaminophen/Dl-Methylephedrine/Ginseng/Glycyrrhiza/Jujube/Liriope Tuber/Oryzae Semen/Pinellia Tuber/Tipepidine
281	Acetaminophen/Dl-Methylephedrine/Guaifenesin/Tipepidine
282	Acetaminophen/Ethenzamide
283	Acetaminophen/Ethenzamide/Salicylamide
284	Acetaminophen/Fursultiamine
285	Acetaminophen/Fursultiamine/Riboflavin
286	Acetaminophen/Ginseng/Glycyrrhiza/Jujube/Liriope Tuber/Oryzae Semen/Pinellia Tuber/Tipepidine
287	Acetaminophen/Guaifenesin/Noscapine
288	Acetaminophen/Guaifenesin/Phenylephrine
289	Acetaminophen/Guaifenesin/Tipepidine
290	Acetaminophen/Hydrocodone
291	Acetaminophen/Hyoscine
292	Acetaminophen/Liriope Tuber/Tipepidine
293	Acetaminophen/Methocarbamol
294	Acetaminophen/Oxycodone
295	Acetaminophen/Pamabrom
296	Acetaminophen/Pamabrom/Pyridoxine
297	Acetaminophen/Pheniramine/Phenylephrine
298	Acetaminophen/Phenylephrine
299	Acetaminophen/Pseudoephedrine/Triprolidine
300	Acetaminophen/Sobrerol
301	Acetaminophen/Tramadol
302	Acetazolamide
303	Acetic Acid/Calcium Chloride/Dextrose/Magnesium Chloride/Potassium Chloride/Sodium Chloride
304	Acetic Acid/Calcium Chloride/Magnesium Chloride/Potassium Chloride/Sodium Chloride
305	Acetylcholine
306	AcetylCysteine
307	AcetylCysteine/Aminoacetic Acid/L-Alanine/L-Arginine/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Valine
308	AcetylCysteine/Chlorpheniramine
309	AcetylCysteine/D-Sorbitol/Glycine/L-Alanine/L-Arginine/L-Aspartic Acid L-Ornithine/L-Glutamic Acid/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Valine/Sodium Glycerophosphate/Xylitol
310	AcetylCysteine/Glycine/L-Alanine/L-Arginine/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Valine
311	Acipimox
312	Acitazanolast
313	Acitretin
314	Aclatonium
315	Aclidinium
316	Aclidinium/Formoterol
317	Aconitum/Arnica/Belladonna/Bellis Perennis/Calendula/Chamomilla/Echinacea Angustifol/Echinacea Purpurea/Hamamelis Tinc-D1/Hepar Sulfuris-D3/Hypericum/Mercur Solub Hahnem-D6/Millefolium/Symphytum Tinc-D6
318	Aconitum/Arnica/Belladonna/Bellis Perennis/Calendula/Chamomilla/Echinacea Angustifol/Echinacea Purpurea/Hamamelis/Hepar Sulfuris-D3/Hypericum
319	Aconitum/Arnica/Belladonna/Bellis Perennis/Calendula/Chamomilla/Echinacea Angustifol/Echinacea Purpurea/Hamamelis/Hepar Sulfuris/Hypericum/Millefolium/Symphytum
320	Acrinol/Berberine/Bismuth Subnitrate/Carboxymethylcellulose/Scopolia
321	Acrinol/Berberine/Bismuth Subnitrate/Scopolia
322	Acrinol/Berberine/Bismuth Subnitrate/Scopolia/Ursodeoxycholic Acid
323	Acrinol/Berberine/Geranium Herb
324	Acrinol/Berberine/Geranium Herb/Glycyrrhiza/Peony/Rhus Galls/Scopolia
325	Acrinol/Berberine/Loperamide/Streptococcus Faecalis
326	Acrinol/Berberine/Scopolia
327	Acrinol/Bismuth Subnitrate/Calcium/Coptis/Scopolia
328	Acrinol/Lidocaine
329	Acrinol/Tannic Acid/Zinc Oxide
330	Acrinol/Zinc Oxide
331	Activated Charcoal
332	Activated T Lymphocytes
333	Acyclovir
334	Acyclovir/Hydrocortisone
335	Adalimumab
336	Adapalene
337	Adapalene/Benzoyl Peroxide
338	Adefovir Dipivoxil
339	Adenine/Antitoxic Liver/Biphenyl Dimethyl Dicarboxylate/Carnitine/Cyanocobalamin/Pyridoxine/Riboflavin
340	Adenine/Antitoxic Liver/Carnitine/Cyanocobalamin/Pyridoxine/Riboflavin
341	Adenosine
342	Aescin/Diethylamine Salicylate
343	Aescin/Glycol Salicylate/Heparin
344	Aesculus
345	Aesculus Hippocastanum L. Seeds/Garlic Oil/Procaine/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol
346	Aesculus Hippocastanum/Lithospermum/Moutan Bark/Tocopherol
347	Afatinib
348	Aflibercept
349	Afloqualone
350	Agalsidase Α
351	Agalsidase Β
352	Agastachis Herb/Alpinia/Amomum Cardamomum Fruit/Amomum Fruit/Atractylodes White/Aucklandiae Radix/Black Pepper/Cinnamon Bark/Clove/Cyperus/Ginger/Glycyrrhiza/Hawthorn Fruit/Hoelen/L-Menthol/Piperis Longi Fructus/Poncirus Fruit/Terminaliae Fructus/Zanthoxylum Fruit
353	Agnus Castus Fruit/Colloidal Silicon Dioxide
354	Agnus Fruit
355	Agomelatine
356	Alacepril
357	Alanine/Aminoacetic Acid/Arginine/Aspartic Acid/Calcium Chloride/Glucose/Histidine/Isoleucine/L-Glutamic Acid/L-Leucine/L-Methionine/L-Threonine/L-Valine/Lysine Acetate/Magnesium Chloride/Olive Oil/Phenylalanine/Potassium Chloride/Proline/Serine/Sodium Acetate/Sodium Glycerophosphate/Soybean Oil/Tryptophan/Tyrosine
358	Alanine/Arginine/Asparaginic Acid/Calcium Chloride/Glucose/Glutamic Acid/Glycine
359	Alanine/Arginine/Asparaginic Acid/Calcium Chloride/Glucose/Glutamic Acid/Glycine/Histidine/Isoleucine/Leucine/Lysine/Magnesium Acetate/Methionine/Phenylalanine/Potassium Acetate/Proline/Serine/Sodium Acetate/Sodium Chloride/Sodium Dihydrogen Phosphate/Sodium Hydroxide/Soybean Oil/Threonine/Triglyceride/Tryptophan/Valine/Zinc Acetate
360	Albendazole
361	Alcaftadine
362	Alclomethasone
363	Aldioxa/Aluminum Magnesium Silicate/Cimetidine
364	Aldioxa/Biodiastase/CellulaseⅡ/Dimethicone/Pancreatin Ii/Scopolia/Ursodeoxycholic Acid
365	Aldioxa/Biodiastase/Lipase-Ap6/Magnesium Aluminum Metasilicate/Magnesium Carbonate/Scopolia/Sodium Carbonate
366	Aldioxa/Cinnamon Bark/Fennel/Hydrotalcite/Magnesium Carbonate
367	Alectinib
368	Alemtuzumab
369	Alendronate
370	Alendronate/Calcitriol
371	Alendronate/Cholecalciferol
372	Alfacalcidol
373	Alfatradiol
374	Alfentanil
375	Alfuzosin
376	Alginic Acid/Carboxymethylcellulose
377	Alglucosidase Α
378	Alibendol
379	Alimemazine Tartrate/Ascorbic Acid/Cepharanthin/Glycyrrhiza/Inositol Nicotinate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine
380	Alirocumab
381	Alisma/Atractylodes Rhizoma/Bupleurum/Chlorpheniramine/Chuling/Cinnamon Bark/Hoelen/Nicotinamide/Pantothenate/Peony/Pyridoxine/Riboflavin/Thiamine
382	Alitretinoin
383	Alkyldiaminoethylglycine/Isopropanol
384	Alkyldiaminoethylglycine
385	Alkyldiaminoethylglycine/Isopropanol
386	Allantoin/Cetylpyridinium/Dipotassium Glycyrrhizinate/Hinokitiol
387	Allantoin/Chlorhexidine/Dibucaine/Diphenhydramine/Hydrocortisone/L-Menthol/Phenylephrine/Tocopherol
388	Allantoin/Chlorhexidine/Dibucaine/Diphenhydramine/Naphazoline
389	Allantoin/Chlorhexidine/Diphenhydramine/Dl-Methylephedrine/Hydrocortisone/Lidocaine/Retinol/Tocopherol
390	Allantoin/Chlorhexidine/Diphenhydramine/Dl-Methylephedrine/Hydrocortisone/Lidocaine/Tocopherol
391	Allantoin/Chlorhexidine/Lidocaine/Phenylephrine/Retinol/Tocopherol
392	Allantoin/Chlorhexidine/Lidocaine/Phenylephrine/Tocopherol/Vitamin A
393	Allantoin/Chlorhexidine/Lidocaine/Tetrahydrozoline
394	Allantoin/Chlorpheniramine/Dipotassium Glycyrrhizinate/Naphazoline/Taurine
395	Allantoin/Chlorpheniramine/L-Aspartate/Neostigmine/Pyridoxine/Tetrahydrozoline
396	Allantoin/Chlorpheniramine/Magnesium L-Aspartate/Naphazoline/Neostigmine
397	Allantoin/Chondroitin Sulfate/Pyridoxine/Taurine/Tocopherol
398	Allantoin/Dexpanthenol/Heparin
399	Allantoin/Diphenhydramine/Heparinoids/Tocopherol
400	Allantoin/Heparin/Onion
401	Allantoin/Hydrocortisone/Pramoxine/Tocopherol
402	Allantoin/Lidocaine/Prednisolone/Tocopherol
403	Allergens
404	Allergens/Histamine
405	Allium Sativum/Ascorbic Acid/Benfotiamine/Calcium Phosphate/Cholecalciferol/Choline Tartrate/Cyanocobalamin/D-Biotin/Ferrous Fumarate/Folic Acid/Inositol/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Oxide/Β-Carotene/Γ-Oryzanol
406	Allium Sativum/Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide/Γ-Oryzanol
407	Allium Sativum/Ascorbic Acid/Choline Tartrate/Manganese Sulfate/Pantothenate/Selenium Yeast/Tocopherol/Ubidecarenone/White Ginseng/Zinc Oxide/Β-Carotene
408	Allium Sativum/Benfotiamine/Cyanocobalamin/Pyridoxal Phosphate/Riboflavin/Tocopherol
409	Allium Sativum/Riboflavin/Tocopherol/Ursodeoxycholic Acid/Γ-Oryzanol
410	Allium/Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Ferrous Sulfate/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide/Γ-Oryzanol
411	Allium/Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Ferrous Sulfate/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide/Γ-Oryzanol
412	Allium/Ascorbic Acid/Calcium Phosphate/Cupric Sulfate/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Ginseng/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Sulfate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide
413	Allium/Ascorbic Acid/Calcium/Cholecalciferol/Chondroitin Sulfate/Fursultiamine/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Ursodeoxycholic Acid/Zinc Oxide/Γ-Oryzanol
414	Allium/Ascorbic Acid/Cholecalciferol/Chromium Yeast/Cyanocobalamin/D-Biotin/Folic Acid/Inositol/Magnesium Oxide/Nicotinamide/Orotic Acid/Pantothenate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Oxide
415	Allium/Ascorbic Acid/Cholecalciferol/Cistanchis Herba/Epimedium Herb/Lycium Fruit/Magnesium Oxide/Polygonatum/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide/Β-Carotene/Γ-Oryzanol
416	Allium/Ascorbic Acid/Cholecalciferol/Cupric Sulfate/Cyanocobalamin/D-Biotin/Dibasic Calcium Phosphate/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Oxide/Β-Carotene/Γ-Oryzanol
417	Allium/Ascorbic Acid/Cholecalciferol/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Β-Carotene
418	Allium/Ascorbic Acid/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Ursodeoxycholic Acid/Γ-Oryzanol
419	Allium/Ascorbic Acid/Cyanocobalamin/Nicotinamide/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Β-Carotene/Γ-Oryzanol
420	Allium/Ascorbic Acid/Ginseng/Manganese Sulfate/Selenium Yeast/Tocopherol/Ubidecarenone/Zinc Oxide/Β-Carotene
421	Allium/Ascorbic Acid/Manganese Sulfate/Riboflavin/Selenium Yeast/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/White Ginseng/Zinc Oxide/Β-Carotene/Γ-Oryzanol
422	Allium/Ascorbic Acid/Riboflavin/Tocopherol/Vitamin A/Γ-Oryzanol
423	Allium/Benfotiamine/Cyanocobalamin/Magnesium L-Aspartate/Pyridoxine/Riboflavin/Tocopherol/Γ-Oryzanol
424	Allium/Benfotiamine/Cyanocobalamin/Magnesium Oxide/Pyridoxine/Riboflavin/Tocopherol/Γ-Oryzanol
425	Allium/Benfotiamine/Inositol/Nicotinamide/Pyridoxine/Riboflavin
426	Allium/Benfotiamine/Nicotinamide/Pyridoxine/Riboflavin
427	Allium/Caffeine/Epimedium Herb/Nicotinamide/Pyridoxine/Red Ginseng/Riboflavin/Taurine/Thiamine/Tocopherol/Ursodeoxycholic Acid
428	Allium/Chondroitin Sulfate/Cyanocobalamin/Fursultiamine/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Γ-Oryzanol
429	Allium/Chondroitin Sulfate/Cyanocobalamin/Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Γ-Oryzanol
430	Allium/Chondroitin Sulfate/Cyanocobalamin/Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Γ-Oryzanol
431	Allium/Chondroitin Sulfate/Cyanocobalamin/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Γ-Oryzanol
432	Allium/Chondroitin Sulfate/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Γ-Oryzanol
433	Allium/Chondroitin Sulfate/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Thiamine/Tocopherol
434	Allium/Chondroitin Sulfate/Fursultiamine/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Γ-Oryzanol
435	Allium/Crataegi Oxycanthae Fructus/Essential Phospholipids(Epl) Substance/Garlic Oil/Ginseng/Orotic Acid/Troxerutin
436	Allium/Cyanocobalamin/Fursultiamine/Nicotinamide/Pyridoxine/Riboflavin/Tocopherol/Γ-Oryzanol
437	Allium/Epimedium Herb/Nicotinamide/Pyridoxine/Red Ginseng/Riboflavin/Thiamine/Tocopherol/Ursodeoxycholic Acid
438	Allium/Fursultiamine/Hydroxocobalamin/Pyridoxal Phosphate/Riboflavin/Tocopherol
439	Allium/Garlic/Ginkgo Biloba/Ginseng/Hawthorn Fruit
440	Allium/Garlic/Ginkgo Biloba/Tocopherol
441	Allium/Hawthorn/Mistletoe/Thiamine/Tocopherol
442	Allium/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Sodium Chondroitin/Thiamine/Tocopherol/Γ-Oryzanol
443	Allium/Magnesium Oxide/Tocopherol
444	Allium/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Γ-Oryzanol
445	Allium/Red Ginseng/Tocopherol
446	Allium/Retinol/Riboflavin/Selenium Yeast/Tocopherol/Ursodeoxycholic Acid/Γ-Oryzanol
447	Allium/Riboflavin/Tocopherol/Ursodeoxycholic Acid/Γ-Oryzanol
448	Allium/Riboflavin/Tocopherol/Γ-Oryzanol
449	Allium/Thiamine/Tocopherol
450	Allogeneic Skin-Derived Keratinocyte
451	Allopurinol
452	Allylisopropylacetylurea/Caffeine/Ibuprofen
453	Allylisopropylacetylurea/Caffeine/Ibuprofen/Magnesium Oxide
454	Almagate
455	Almotriptan
456	Aloe Leaf/Bisacodyl/Ursodeoxycholic Acid
457	Aloe Leaf/Magnesium Hydroxide/Streptococcus Faecalis F-100/Ursodesoxycholic Acid
458	Aloe/Aloe Capensis/Bisacodyl/Chelidonii Herba/Curcumae Longae/Frangulae Cortex/Sennae Folium
459	Aloe/Ascorbic Acid/Cupric Sulfate/Cyanocobalamin/Dibasic Calcium Phosphate/Ergocalciferol/Ferrous Fumarate/Ginseng/Lecithin/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Sulfate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide
460	Aloe/Bacillus Polyfermenticus/Magnesium Hydroxide/Pyridoxine/Ursodeoxycholic Acid
461	Aloe/Belladonna/Bisacodyl/Boldo/Cynara/Glycyrrhizae Radix
462	Aloe/Bisacodyl/Dehydrocholic Acid/Menthol/Rhubarb
463	Aloe/Caffeine/Chlorpheniramine/Ethyl Aminobenzoate/Nicotinamide/Papaverine/Riboflavin/Thiamine
464	Aloe/Carduus Marianus/Chelidonii Herba/Curcuma
465	Aloe/Carduus Marianus/Chelidonii Herba/Frangulae Cortex/Menthae Oil/Taraxaci
466	Aloe/Glycyrrhiza/Rhubarb/Senna Leaf
467	Aloe/Glycyrrhizae Radix/Rhubarb/Sennae Folium
468	Aloe/Magnesium Hydroxide/Pantothenate/Ursodeoxycholic Acid
469	Aloe/Magnesium Hydroxide/Ursodeoxycholic Acid
470	Alogliptin
471	Alogliptin/Metformin
472	Alogliptin/Pioglitazone
473	Alprazolam
474	Alprostadil
475	Alprostadil/Papaverine/Phentolamine
476	Aluminum
477	Aluminum Hydroxide
478	Aluminum Hydroxide/Atractylodes Rhizoma/Citrus Unshiu Peel/Glycyrrhiza/Magnesium Oxide/Magnolia Bark/Papaverine
479	Aluminum Hydroxide/Attapulgite/Magnesium Carbonate
480	Aluminum Hydroxide/Azulene/Carnitine/Hydrotalcite/Magnesium Oxide/Simethicone
481	Aluminum Hydroxide/Benfotiamine/Clove/Curcuma/Fennel/Ginger/Ginseng/Glyncyrrhiza/Hydrotalcite/Magnesium Hydroxide/Methylmethionine
482	Aluminum Hydroxide/Biodiastase/Calcium/Magnesium Carbonate/Scopolia/Sodium Bicarbonate
483	Aluminum Hydroxide/Calcium/Diastase·Protease·Cellulase1000/Glycyrrhiza/Magnesium Carbonate/Sodium Bicarbonate
484	Aluminum Hydroxide/Calcium/Dizet/Magnesium Carbonate/Scopolia/Sodium Bicarbonate
485	Aluminum Hydroxide/Calcium/Magnesium Carbonate/Scopolia/Sodium Bicarbonate
486	Aluminum Hydroxide/Calcium/Magnesium Carbonate/Sodium Bicarbonate
487	Aluminum Hydroxide/Calcium/Sodium Alginate
488	Aluminum Hydroxide/Magnesium Carbonate
489	Aluminum Hydroxide/Magnesium Carbonate/Oxethazaine
490	Aluminum Hydroxide/Magnesium Hydroxide
491	Aluminum Hydroxide/Magnesium Hydroxide/Oxethazaine
492	Aluminum Hydroxide/Magnesium Hydroxide/Simethicone
493	Aluminum Hydroxide/Magnesium Oxide/Methylmethionine Sulfonium Chloride/Scopolia
494	Aluminum Hydroxide/Magnesium Silicate
495	Aluminum Hydroxide/Magnesium Silicate/Scopolia
496	Aluminum Hydroxide/Magnesium Silicate/Sodium Bicarbonate
497	Aluminum Magnesium Hydroxide/Aluminum Magnesium Silicate/Magnesium Oxide/Ranitidine
498	Aluminum Magnesium Hydroxide/Biodiastase/Cinnamon Bark/Gentian/Ginger/L-Menthol/Magnesium Aluminometasilicate/Scopolia/Sodium Bicarbonate
499	Aluminum Magnesium Silicate/Cimetidine/Hydrotalcite/Sodium Bicarbonate
500	Aluminum Magnesium Silicopolyhydrate/Calcium/D-Sorbitol/Simethicone/Skimmed Milk
501	Aluminum Phosphate/Magnesium Hydroxide/Simethicone
502	Aluminum Phosphate/Magnesium Oxide
503	Aluminum Phosphate/Dl-Carnitine/Magnesium Hydroxide/Simethicone
504	Aluminum Potassium Sulfate/Atractylodes/Cyperus/Glycyrrhiza/Pharbitis Seed/Pteropus Stool
505	Aluminum Silicate/Biodiastase 2000 Ⅱ/Calcium/Cinnamon Bark/Citrus Unshiu Peel/Clove/Fennel/Gentiana/Magnesium Carbonate/Nutmeg/Picrasma Wood/Sodium Bicarbonate
506	Aluminum Silicate/Biodiastase/Calcium/Cinnamon Bark/Citrus Unshiu Peel/Clove/Fennel/Gentian/Magnesium Carbonate/Nutmeg/Picrasma Wood/Sodium Bicarbonate
507	Alverine
508	Alverine/Simethicone
509	Amantadine
510	Ambrisentan
511	Ambroxol
512	Ambroxol/Clenbuterol
513	Amcinonide
514	American House Dust Mite Allergen/European House Dust Mite Allergen
515	Amidotrizoate/Meglumine/Sodium Hydroxide
516	Amikacin
517	Amiloride
518	Amino Acids
519	Amino Acids/Dextrose
520	Aminoacetic Acid/Ammonium Glycyrrhizinate/L-Cysteine
521	Aminoacetic Acid/Arginine/L-Alanine/L-Cysteine/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Threonine/L-Tryptophan/L-Valine/Serine
522	Aminoacetic Acid/Calcium Chloride/Dextrose/L-Alanine/L-Arginine/L-Asparaginic Acid/L-Cysteine/L-Glutamic Acid/L-Histidine/L-Leucine/L-Isoleucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine/Magnesium Chloride/Potassium Chloride/Potassium Dihydrogen Phosphate/Sodium Acetate/Sodium Chloride
523	Aminoacetic Acid/Calcium Chloride/Dextrose/L-Alanine/L-Arginine/L-Asparaginic Acid/L-Glutamic Acid/L-Histidine/L-Leucine/L-Isoleucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Systain/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine/Magnesium Chloride/Potassium Chloride/Potassium Dihydrogen Phosphate/Sodium Acetate/Sodium Chloride
524	Aminoacetic Acid/Calcium Chloride/Dextrose/L-Alanine/L-Arginine/L-Cysteine/L-Histidine/L-Leucine/L-Isoleucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Valine/Magnesium Chloride/Potassium Chloride/Potassium Dihydrogen Phosphate/Sodium Acetate/Sodium Chloride
525	Aminoacetic Acid/Calcium Chloride/Dextrose/L-Alanine/L-Arginine/L-Histidine/L-Leucine/L-Isoleucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Systain Monohydrate/L-Threonine/L-Tryptophan/L-Valine/Magnesium Chloride/Potassium Chloride/Potassium Dihydrogen Phosphate/Sodium Acetate/Sodium Chloride
526	Aminoacetic acid/Calcium Chloride/Glucose/Intralipid/L-Alanine/L-Arginine/L-Aspartic Acid/L-Glutamic Acid/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine/Magnesium Sulfate/Potassium Chloride/Sodium Acetate/Sodium Glycerophosphate
527	Aminoacetic acid/Calcium Chloride/Glucose/Intralipid/L-Alanine/L-Arginine/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine/Magnesium Chloride/Potassium Phosphate/Sodium Acetate/Sodium Chloride
528	Aminoacetic Acid/Calcium Chloride/Glucose/L-/L-Alanine/L-Arginine/L-Aspartic Acid/L-Glutamic Acid
529	Aminoacetic acid/Calcium Chloride/Glucose/L-Alanine/L-Arginine/L-Aspartic Acid/L-Glutamic Acid/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine/Magnesium Sulfate/Potassium Chloride/Sodium Acetate/Sodium Glycerophosphate/Soybean Oil
530	Aminoacetic Acid/Calcium Chloride/Glucose/L-Alanine/L-Arginine/L-Aspartic Acid/L-Glutamic Acid/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Valine/Magnesium Acetate/Potassium Dihydrogen Phosphate/Sodium Acetate
531	Aminoacetic Acid/Calcium Chloride/Glucose/L-Alanine/L-Arginine/L-Aspartic Acid/L-Glutamic Acid/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Valine/Magnesium Acetate/Potassium Dihydrogen Phosphate/Sodium Acetate/Sodium Chloride
532	Aminoacetic acid/Calcium Chloride/Glucose/L-Alanine/L-Arginine/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine/Magnesium Chloride/Potassium Phosphate/Sodium Acetate/Sodium Chloride/Soybean Oil
533	Aminoacetic Acid/Glycyrrhizinate/L-Cysteine
534	Aminoacetic Acid/L-Alanine/L-Arginine/L-Aspartic Acid/L-Cysteine/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine
535	Aminoacetic Acid/L-Alanine/L-Arginine/L-Aspartic Acid/L-Cystine/L-Glutamic Acid/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine
536	Aminoacetic Acid/L-Alanine/L-Arginine/L-Aspartic Acid/L-Glutamic Acid/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine
537	Aminoacetic Acid/L-Alanine/L-Arginine/L-Aspartic Acid/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine
