DESC_ID	ingredient_name	translate_status	one_liner	one_liner_kr	bottom_line_en	bottom_line_kr	upside_en	upside_kr	downside_en	downside_kr	mechnism_en	mechnism_kr	pharmacist_tips	pharmacist_tips_kr
385	Lactulose	2_검수(1차)	Relieves constipation and gets rid of ammonia in people with liver problems.	변비 증상 완화와 간질환 환자의 암모니아를 제거하는데 쓰입니다.	Generlac (lactulose) relieves constipation and high ammonia levels, but it can take up to 48 hours to work.	***은 변비를 완화시켜주고, 암모니아 수치를 낮춰주지만 효과가 나타나는데 48시간이 걸립니다.		***은 높은 암모니아 수치때문에 생기는 뇌의 이상을 치료하는 1차 치료제입니다. 만성 변비환자에게 사용될 수 있습니다.		갈락토오스 제한 식이요법을 하는 중이라면 복용해서는 안됩니다. 변비에 효과가 나타나는데 시간이 걸리기 때문에 빠른 효과를 원한다면 의사 또는 약사와 상의하세요.	Generlac (lactulose) draws water into the intestines to soften your stool for easier passing. It also helps draw ammonia into your stool for removal from the body.	*** 은 물을 장으로 유출시켜 변을 부드럽게 만들어 줍니다. 또한 암모니아를 변으로 유출시켜 체내 암모니아를 배출합니다.		
386	Lafutidine	2_검수(1차)		위산 분비를 억제합니다.		위산분비를 감소시켜 궤양을 치료하는데 효과적이지만, 전신적으로 부작용이 나타날 수 있습니다.		과다한 위산 분비로 인한 위염, 역류성 식도염, 위궤양, 십이지장궤양의 치료에 효과적 입니다. 동일한 효과를 나타내는 유사한 약들에 비해 낮에도 그 효과가 잘 나타나며 작용시간이 깁니다.위점막 보호제와 같은 제산제와 비교하여 위산 분비 억제 효과가 강합니다.		소화기관을 비롯한 정신, 신장, 간, 혈액 등 다양한 기관에서 부작용을 나타낼 수 있습니다.H2(히스타민2) 수용체 차단제이며 여기에 속하는 약물들은 양성자 펌프 억제제(PPI)들보다 위산 분비 억제 효과가 떨어집니다.신장에 문제가 있을 경우 부작용이 심해질 수 있기 때문에 의료진과 상담이 필요합니다.유당을 함유하고 있기 때문에 유당 관련 문제가 있는 환자의 경우 복용이 금지됩니다.		H2(히스타민2) 수용체 차단제로, 체내의 히스타민 수용체를 방해하여 위산의 분비를 줄여줍니다.		
387	Lamivudine	2_검수(1차)	Works with other medicines to treat HIV infection or chronic hepatitis B.	다른 약물과 병용하여 HIV 감염이나 만성 B형 감염 치료에 쓰입니다.	Epivir (lamivudine) is a first-choice and commonly used medicine to take together with other HIV medications to treat HIV. It is also an alternative option for treating chronic hepatitis B.	***은 다른 HIV 약들과 병용하여 HIV치료에 흔히 쓰이는 1차 치료제입니다. 만성 B형 감염 치료에 다른 약물이 효과가 없을때 대체 약물로 사용되기도 합니다.		***은 다른 많은 HIV 약들과 병용하여 사용될 수 있습니다. 다른 약물과의 상호작용이 미미합니다. 하루에 한 번 또는 두 번 복용합니다. 다른 약 성분과 함께 복합제로도 나오기 때문에 많은 갯수의 약을 복용하지 않아도 됩니다.		HIV 치료를 위해 단독으로 사용될 수 없습니다. 신장 기능에 따라 용량이 조절되어야 합니다. 약물 내성문제 때문에 B형 간염 치료에 다른 약물을 먼저 사용한 후 ***을 사용하는 것이 추천됩니다. *** 복용전에 HIV나 B형간염 둘 다 감염되어있는지 확인해야합니다. B형 간염에 쓰이는 용량이 HIV에 쓰이는 용량보다 적기 때문에, B형 간염치료를 위해 적은 용량을 사용했을 경우 HIV 치료가 어려워 질 수 있습니다.	Epivir (lamivudine) is a cytosine analog. It stops human immunodeficiency virus (HIV) and hepatitis B virus from making copies of itself within the body.	***은 사이토신 유사체입니다. 인체 면역결핍 바이러스 (HIV)와 B형 간염 바이러스가 체내에서 복제되는 것을 막습니다.		
388	Lamotrigine	2_검수(1차)	Prevents seizures and stabilizes mood.	발작을 예방해주고 기분을 안정시켜줍니다.	Lamictal (Lamotrigine) is most useful for treating severe seizure disorders, and for bipolar disorder with more depression symptoms than manic symptoms. Just be careful to increase your dose slowly to avoid skin rash.	***은 중증 발작 질환 치료 및 조증보다 우울감이 더 심한 양극성 장애치료에 효과적입니다. 피부 발진을 피하기 위해 복용량을 서서히 늘려야합니다.		간질이나 레녹스-가스토증후군 환자의 발작 빈도를 효과적으로 낮춰줍니다. 심각한 발작 장애에는 다른 약물과 함께 쓰입니다. 부분 발작, 소발작, 강직간대발작(긴장간대발작)에 제일 효과가 좋습니다. 양극성 장애의 1차치료제입니다. 장기간 효과적으로 기분을 안정시켜줍니다. 우울증과 조증 둘다 예방해주지만 우울증에 더 효과가 큽니다. 정기적인 혈액검사가 필요하지 않습니다.		복시(하나의 물체가 둘로 보이는 증상), 어지러움, 졸음, 두통등을 일으킬 수 있습니다. 매우 드물지만 치명적인 발진을 일으킬 수 있습니다. 호르몬 피임제의 효과를 약화시킬 수 있습니다. 양극성장애환자의 조증(급성조증)치료에는 다른 약보다 효과가 떨어질 수 있습니다.	Lamictal (Lamotrigine) is an antiepileptic. Researchers don't know exactly how it works, but it seems to calm nerve activity in the brain.	***은 항경련제입니다. 정확한 기전에 대해서는 알려지지 않았지만 ***이 뇌의 신경 활동을 안정화시키는것으로 보여집니다.		
389	Lansoprazole	2_검수(1차)	Treats heartburn and stomach ulcers.	속쓰림과 위궤양을 치료합니다.	Prevacid (lansoprazole) is an effective and inexpensive acid reducer commonly used to provide heartburn relief and help heal ulcers.	***은 속쓰림 완화와 위궤양 치료에 쓰이는 효과적인 위산억제제 입니다.		대부분의 사람들에게는 특별한 일상적인 부작용이 없습니다. 알약(정제)를 삼키는 것이 힘들다면 혀에 놓고 녹여먹는 제제를 이용할 수 있습니다.*** 은 하루에 한번 복용하며, 다른 종류의 제산제(겔포스, 잔탁 등)에 비해 작용시간이 깁니다. 빠른 속쓰림 완화가 필요할때 속효성 제산제(겔포스, 알마겔 등)와 병용하여 복용할 수 있습니다.		다른 속효성 제산제에 비해 효능이 나타나는데 시간이 오래걸립니다.골절 및 클로스트리듐 디피실 감염 위험때문에 65세 이상의 고령자에게 추천되지 않습니다.일주일에 두번 이상 속쓰림이 나타날 경우 사용됩니다.	Prevacid (lansoprazole) is a proton pump inhibitor (PPI). It lowers the amount of acid in your stomach by blocking the final step of stomach acid production.	***은 위산을 분비하는 프로톤 펌프를 막아주어 위산을 낮춰줍니다.		
390	Latanoprost	2_검수(1차)	Lowers eye pressure.	안압을 낮춰줍니다.	Xalatan (Latanoprost) lowers high pressure in the eye well and helps prevent glaucoma.	***는 높아진 안압을 낮춰 녹내장을 예방해줍니다.		사용이 어렵지 않으며, 저녁에 한 번, 한 방울만 투여하면 됩니다.효과를 보기 위해 다른 안약들과 함께 사용할 수 잇습니다. 이러한 경우 안약을 넣을 때 5분 이상의 시간차를 두어야 합니다.***는 속눈썹이 자라는 것을 도와 갯수, 길이 및 두께를 늘려줍니다.		***를 사용할 경우 눈썹과 눈의 색깔이 갈색으로 바뀔 수 있습니다.	Xalatan (Latanoprost) reduces high pressure inside the eye. If not treated, the pressure can cause glaucoma and eventual blindness.	***는 높아진 안압을 낮춰줍니다. 만약 안압이 높아진 채로 유지하게 될 경우, 녹내장 및 심할 경우 실명에 까지 이를 수 있습니다.		
391	Lesinurad	2_검수(1차)	Treats gout.	통풍을 치료해줍니다.	Zurampic (lesinurad) is used to treat gout, but you must take it with either allopurinol or Uloric.	통풍을 치료하는 약이며, 반드시 알로푸리놀(Allopurinol)과 함께 복용해야 합니다.		알로푸리놀(Allopurinol) 성분의 약제 하나로 통풍 조절이 잘 되지 않는다면, ***을 함께 복용하는 것이 급성 통풍 발작을 조절하는데 도움이 될 것입니다.두통과 아주 가끔 일어나는 신장 부작용을 제외하면, ***은 부작용이 적은 약입니다.		신장에 무리를 줄 수 있기 때문에, 약을 복용하기 전에 신장 기능을 테스트 할 수 있습니다.***의 복용 동안 하루에 2리터 정도의 물을 충분히 마셔야 합니다.***을 단독으로 복용한다면 신장에 무리가 갈 수 있습니다. 따라서 알로푸리놀을 그만 먹을 경우 ***의 복용도 중단해야 합니다.다른 약들과 마찬가지로 몸 속 요산의 농도가 바뀌기 때문에 복용 초반에는 급성 통풍발작이 일어날 수도 있습니다. 급성 통풍발작을 치료하고 예방하기 위해 다른 약들을 함께 처방될 수 있습니다.	Zurampic (lesinurad) is an antigout medicine. Gout attacks happen because of a buildup of uric acid crystals in the body. Zurampic (lesinurad) works by getting rid of uric acid through your urine.	***은 통풍 치료제입니다. 급성통풍발작은 몸 속에 요산 결정이 생겨서 발생하는데, ***은 소변을 통해 요산을 배설시켜줍니다.		
392	Levetiracetam	2_검수(1차)	Prevents seizures.	발작을 예방해줍니다.	Keppra (levetiracetam) is effective for preventing seizures in people with epilepsy and has fewer drug interactions than its alternatives.	간질 환자의 발작을 예방하는데 효과적이며 다른 약들보다 약물간 상호작용이 적습니다.		다양한 종류의 발작의 빈도를 효과적으로 낮춰줍니다. 알약(정제)을 삼키는 것이 어렵다면 액상제제나 주사제를 이용할 수 있습니다. 다른 간질 치료제와 비교하여 부작용과 약물 상호작용이 적으며, 일반적으로 혈중 농도 모니터링이 필요하지 않습니다.		제 시간에 복용하여 약물의 농도가 일정하게 유지되도록 해야합니다. 우울증이나 양극성 장애같은 기분과 관련된 문제를 겪은 적이 있다면 추천되지 않습니다. 신장질환이 있다면 용량을 조절해야하며, 정기적으로 신장 검사를 받아야 합니다. 균형감각에 영향을 미치므로 고령자들에게 추천되지 않습니다.	Keppra (levetiracetam) is an antiepileptic medication. It prevents seizures by helping stabilize neurotransmitters in the brain.	***는 항경련제로 뇌의 신경전달물질을 안정화시켜 발작을 예방해줍니다.		
393	Levobunolol	2_검수(1차)	lowers eye pressure	안압을 낮춰줍니다.	An effective control of high pressure within the eye when used alone or with other eye medications. Lowering eye pressure back to normal can prevent the onset of glaucoma.	단독 또는 다른 약물과 병용하여 높은 안압을 조절하는데 효과적입니다. 안압을 낮춤으로써 녹내장을 예방할 수 있습니다.		높은 안압 조절에 다른 안약과 병용하여 쓰일 수 있습니다. 제때 사용하면 안압을 줄여 녹내장을 예방 할 수 있습니다.		단기간 시야 흐림을 유발할 수 있습니다. 천식, COPD, 기타 폐 질환을 앓고 있다면 일반적으로 추천되지 않습니다. 느린 심박수나 다른 심장질환을 앓고 있다면 일반적으로 추천되지 않습니다. 다른 안약에 비해 부작용을 더 많이 일으킵니다.	Betagan reduces the pressure inside the eye, which is a cause of glaucoma, and can lead to blindness if not corrected.	안압을 낮춰 심할 경우 실명으로 이어질 수 있는 녹내장을 치료합니다.		
394	Levocetirizine	2_검수(1차)	Treats allergy symptoms.	알러지증상을 완화시켜줍니다.	Xyzal (Levocetirizine) is good for treating allergy symptoms, but it can cause drowsiness.	알러지 증상을 치료하는데 효과적이지만 졸음을 유발 할 수 있습니다.		알러지 증상을 치료에 하루 한 번 복용합니다. 액제와 정제가 있어 환자의 상태에 따라 복용을 선택할 수 있습니다. 식사 여부와 상관없이 복용할 수 있습니다. 어린이의 경우 저용량으로 복용합니다.		졸음을 유발할 수 있습니다. 신기능 저하 환자는 ***의 복용을 피해야 합니다. 다른 알러지 약인 세티리진 성분의 약들(예.지르텍)과 유사합니다. 따라서, 세티리진 성분의 약들을 복용할 수 없다면 *** 또한 복용할 수 없습니다.	Xyzal (Levocetirizine) is an antihistamine. It blocks histamine, a chemical that causes congestion, itching, and other allergic reactions.	***은 제3세대 항히스타민제로써, 충혈, 가려움 및 다른 알러지 증상을 일으키는 히스타민 이라는 화학물질을 억제합니다.		
