ing_form_id	ing_name_eng	ing_name_kr	form	desc_id	note	ing_id_id
135	Acetaminophen/Brompheniramine/Dextromethorphan/Guaifenesin/Pseudoephedrine	아세트아미노펜/브롬페니라민/덱스트로메토르판/구아이페네신/슈도에페드린	내복제/연질캡슐제			117
136	Acetaminophen/Brompheniramine/Pseudoephedrine	아세트아미노펜/브롬페니라민/슈도에페드린	내복제/연질캡슐제			118
137	Acetaminophen/Brompheniramine/Pseudoephedrine/Riboflavin	아세트아미노펜/브롬페니라민/슈도에페드린/리보플라빈	내복제/연질캡슐제			119
138	Acetaminophen/Caffeine	아세트아미노펜/카페인	내복제/경질캡슐제			120
139	Acetaminophen/Caffeine	아세트아미노펜/카페인	내복제/산제			120
140	Acetaminophen/Caffeine	아세트아미노펜/카페인	내복제/정제, 저작정			120
141	Acetaminophen/Caffeine/갈근탕	아세트아미노펜/카페인/갈근탕	내복제/액제			121
142	Acetaminophen/Caffeine/Carbinoxamine/Cinnamon Bark/Dextromethorphan/Ephedra Herb/Ginger/Glycyrrhiza/Guaiacolsulfonate/Jujube/Peony/Pueraria/Riboflavin/Thiamine	아세트아미노펜/카페인/카르비녹사민/계피/덱스트로메토르판/마황/건강/감초/구아야콜설폰산/대추/작약/갈근/리보플라빈/티아민	내복제/과립제, 세립			122
143	Acetaminophen/Caffeine/Carbinoxamine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin/Riboflavin/Thiamine	아세트아미노펜/카페인/카르비녹사민/덱스트로메토르판/DL-메틸에페드린/구아이페네신/리보플라빈/티아민	내복제/경질캡슐제			123
144	Acetaminophen/Caffeine/Chlorpheniramine	아세트아미노펜/카페인/클로르페니라민	내복제/정제, 저작정			124
145	Acetaminophen/Caffeine/Chlorpheniramine/Cinnamon Bark/Dl-Methylephedrine/Noscapine/Oriental Bezoar/Polygala root	아세트아미노펜/카페인/클로르페니라민/계피/DL-메틸에페드린/노스카핀/우황/원지	내복제/경질캡슐제			125
146	Acetaminophen/Caffeine/Chlorpheniramine/Cinnamon Bark/Dl-Methylephedrine/Noscapine/Polygala root	아세트아미노펜/카페인/클로르페니라민/계피/DL-메틸에페드린/노스카핀/원지	내복제/경질캡슐제			126
147	Acetaminophen/Caffeine/Chlorpheniramine/Cinnamon Bark/Ephedra Herb/Ginger/Glycyrrhiza/Jujube/Peony/Pueraria/갈근탕	아세트아미노펜/카페인/클로르페니라민/계피/마황/건강/감초/대추/작약/갈근/갈근탕	내복제/액제			127
148	Acetaminophen/Caffeine/Chlorpheniramine/Citrus Unshiu/Cyperus/Dl-Methylephedrine/Ethenzamide/Ginger/Glycyrrhiza/Perilla	아세트아미노펜/카페인/클로르페니라민/진피/향부자/DL-메틸에페드린/에텐자미드/건강/감초/자소엽	내복제/과립제, 세립			128
149	Acetaminophen/Caffeine/Chlorpheniramine/Cloperastine/Dl-Methylephedrine/Glycyrrhiza/Platycodon/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/클로페라스틴/DL-메틸에페드린/감초/길경/리보플라빈/티아민	내복제/경질캡슐제			129
150	Acetaminophen/Caffeine/Chlorpheniramine/Cloperastine/Dl-Methylephedrine/Guaifenesin/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/클로페라스틴/DL-메틸에페드린/구아이페네신/슈도에페드린	내복제/경질캡슐제			130
151	Acetaminophen/Caffeine/Chlorpheniramine/Cloperastine/Dl-Methylephedrine/Riboflavin/Serratiopeptidase/Thiamine	아세트아미노펜/카페인/클로르페니라민/클로페라스틴/DL-메틸에페드린/리보플라빈/세라티오펩티다제/티아민	내복제/장용캡슐제			131
152	Acetaminophen/Caffeine/Chlorpheniramine/Cloperastine/Dl-Methylephedrine/Serratiopeptidase	아세트아미노펜/카페인/클로르페니라민/클로페라스틴/DL-메틸에페드린/세라티오펩티다제	내복제/경질캡슐제			132
153	Acetaminophen/Caffeine/Chlorpheniramine/Cloperastine/Serratiopeptidase/Thiamine/갈근탕	아세트아미노펜/카페인/클로르페니라민/클로페라스틴/세라티오펩티다제/티아민/갈근탕	내복제/장용캡슐제			133
154	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/갈근탕	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/갈근탕	내복제/시럽제, 건조시럽			134
155	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Ethenzamide	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/에텐자미드	내복제/연질캡슐제			135
156	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Ethenzamide	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/에텐자미드	내복제/정제, 저작정			135
157	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Ethenzamide/향소산	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/에텐자미드/향소산	내복제/경질캡슐제			136
158	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Ethenzamide/향소산	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/에텐자미드/향소산	내복제/과립제, 세립			136
159	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Ethenzamide/Fursultiamine/Riboflavin	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/에텐자미드/푸르설티아민/리보플라빈	내복제/경질캡슐제			137
160	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Ethenzamide/Guaifenesin/Noscapine/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/에텐자미드/구아이페네신/노스카핀/티아민	내복제/경질캡슐제			138
161	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Ethenzamide/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/에텐자미드/리보플라빈/티아민	내복제/경질캡슐제			139
162	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Fursultiamine/Riboflavin	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/푸르설티아민/리보플라빈	내복제/경질캡슐제			140
163	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Glycyrrhiza/Guaiacolsulfonate/Platycodon/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/감초/구아야콜설폰산/길경/리보플라빈/티아민	내복제/시럽제, 건조시럽			141
164	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Glycyrrhiza/Guaifenesin/Platycodon/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/감초/구아이페네신/길경/리보플라빈/티아민	내복제/시럽제, 건조시럽			142
165	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Glycyrrhiza/Guaifenesin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/감초/구아이페네신/티아민	내복제/경질캡슐제			143
166	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Glycyrrhiza/Magnesium Aluminometasilicate/Platycodon/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/감초/메타규산알루민산마그네슘/길경/티아민	내복제/경질캡슐제			144
167	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Glycyrrhiza/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/감초/리보플라빈/티아민	내복제/경질캡슐제			145
168	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaiacolsulfonate	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아야콜설폰산	내복제/시럽제, 건조시럽			146
169	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신	내복제/경질캡슐제			147
170	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신	내복제/시럽제, 건조시럽			147
171	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin/Ibuprofen	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신/이부프로펜	내복제/경질캡슐제			148
172	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/리보플라빈/티아민	내복제/경질캡슐제			149
173	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Glycyrrhiza/Guaifenesin/Lactose Monohydrate/Pseudoephedrine/Riboflavin/Thiamine/백삼	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/감초/구아이페네신/유당/슈도에페드린/리보플라빈/티아민/백삼	내복제/시럽제, 건조시럽			150
174	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaiacolsulfonate/갈근탕	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아야콜설폰산/갈근탕	내복제/경질캡슐제			151
175	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaiacolsulfonate/갈근탕	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아야콜설폰산/갈근탕	내복제/액제			151
176	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaifenesin/소청룡탕	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아이페네신/소청룡탕	내복제/시럽제, 건조시럽			152
177	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaifenesin/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아이페네신/슈도에페드린	내복제/경질캡슐제			153
178	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaifenesin/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아이페네신/슈도에페드린	내복제/연질캡슐제			153
179	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaifenesin/Riboflavin/Thiamine/갈근탕	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아이페네신/리보플라빈/티아민/갈근탕	내복제/시럽제, 건조시럽			154
180	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린	내복제/연질캡슐제			155
181	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Ethenzamide	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/에텐자미드	내복제/연질캡슐제			156
182	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Ethenzamide	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/에텐자미드	내복제/정제, 저작정			156
183	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Ethenzamide/Noscapine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/에텐자미드/노스카핀	내복제/경질캡슐제			157
184	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Ethenzamide/Noscapine/Riboflavin	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/에텐자미드/노스카핀/리보플라빈	내복제/과립제, 세립			158
185	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신	내복제/경질캡슐제			159
186	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신	내복제/연질캡슐제			159
187	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신	내복제/액제			159
188	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Pentoxyverine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/펜톡시베린	내복제/시럽제, 건조시럽			160
189	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Pentoxyverine/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/펜톡시베린/슈도에페드린	내복제/액제			161
190	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Phenylephrine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/페닐레프린	내복제/정제, 저작정			162
191	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/슈도에페드린	내복제/경질캡슐제			163
192	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/리보플라빈/티아민	내복제/액제			164
193	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Tipepidine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/티페피딘	내복제/액제			165
194	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Tipepidine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/티페피딘	내복제/시럽제, 건조시럽			166
195	Acetaminophen/Caffeine/Chlorpheniramine/Ephedrine/Guaifenesin	아세트아미노펜/카페인/클로르페니라민/에페드린/구아이페네신	내복제/액제			167
196	Acetaminophen/Caffeine/Chlorpheniramine/Ethenzamide	아세트아미노펜/카페인/클로르페니라민/에텐자미드	내복제/정제, 저작정			168
197	Acetaminophen/Caffeine/Chlorpheniramine/Ethenzamide/Tipepidine	아세트아미노펜/카페인/클로르페니라민/에텐자미드/티페피딘	내복제/경질캡슐제			169
198	Acetaminophen/Caffeine/Chlorpheniramine/Guaifenesin/Pentoxyverine/Phenylephrine	아세트아미노펜/카페인/클로르페니라민/구아이페네신/펜톡시베린/페닐레프린	내복제/액제			170
199	Acetaminophen/Caffeine/Chlorpheniramine/Guaifenesin/Thiamine/Tipepidine/갈근탕	아세트아미노펜/카페인/클로르페니라민/구아이페네신/티아민/티페피딘/갈근탕	내복제/경질캡슐제			171
200	Acetaminophen/Caffeine/Chlorpheniramine/Liriope Tuber/Tipepidine	아세트아미노펜/카페인/클로르페니라민/맥문동/티페피딘	내복제/액제			172
201	Acetaminophen/Caffeine/Chlorpheniramine/Phenylephrine	아세트아미노펜/카페인/클로르페니라민/페닐레프린	내복제/경질캡슐제			173
202	Acetaminophen/Caffeine/Chlorpheniramine/Phenylephrine	아세트아미노펜/카페인/클로르페니라민/페닐레프린	내복제/정제, 저작정			173
203	Acetaminophen/Caffeine/Chlorpheniramine/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/슈도에페드린	내복제/경질캡슐제			174
204	Acetaminophen/Caffeine/Chlorpheniramine/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/슈도에페드린	내복제/시럽제, 건조시럽			174
205	Acetaminophen/Caffeine/Chlorpheniramine/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/슈도에페드린	내복제/정제, 저작정			174
206	Acetaminophen/Caffeine/Chlorpheniramine/Pseudoephedrine/소청룡탕	아세트아미노펜/카페인/클로르페니라민/슈도에페드린/소청룡탕	내복제/경질캡슐제			175
207	Acetaminophen/Caffeine/Chlorpheniramine/Pseudoephedrine/소청룡탕	아세트아미노펜/카페인/클로르페니라민/슈도에페드린/소청룡탕	내복제/정제, 저작정			175
208	Acetaminophen/Caffeine/Chlorpheniramine/Semi-Alkaline Protease/Thiamine/Tipepidine/갈근탕	아세트아미노펜/카페인/클로르페니라민/세미알칼린프로테아제/티아민/티페피딘/갈근탕	내복제/경질캡슐제			176
